-2.84185	0.204317	-0.452236
-2.73429	0.960648	0.19305
-2.70425	-0.77825	-0.577252
-2.56852	1.10793	-0.782056
-2.42265	1.20185	1.11213
-2.42065	1.89022	0.386769
-2.37405	-1.61175	-0.134247
-2.25488	2.0375	-0.588337
-2.20829	-1.46446	-1.10935
-2.02598	0.835794	1.95394
-1.98868	1.58744	-1.44073
-1.97737	-1.9778	0.707567
-1.75265	1.73941	1.62412
-1.75065	2.42777	0.898763
-1.69578	0.00229899	2.39695
-1.66574	-1.7366	1.62665
-1.55818	-0.980268	2.27193
-1.5434	-1.59222	-1.84529
-1.48244	2.66608	-0.678991
-1.3238	1.45968	-2.17667
-1.21624	2.21601	-1.53139
-1.1708	2.90728	0.240087
-1.16978	-2.42281	1.09454
-0.980208	2.36798	1.53347
-0.965493	-1.7829	2.33904
-0.963559	-1.11271	-2.50397
-0.888179	-0.442713	2.78393
-0.827835	0.773468	-2.70877
-0.690237	-0.209099	-2.83379
-0.63336	-1.94621	-2.06096
-0.546238	2.75357	-1.01939
-0.469531	-2.46912	1.80694
-0.400365	2.84749	0.874791
-0.295495	-1.24535	2.85104
-0.259733	-2.7768	0.878874
-0.234603	2.99477	-0.100315
-0.00368933	2.48143	1.7166
0.0822079	0.41948	-2.92444
0.0883398	-0.329263	2.96706
0.174237	-2.39122	-1.67399
0.405151	-2.90456	0.142933
0.430281	2.86702	-0.836256
0.506988	-2.35567	1.99008
0.570913	-2.75728	-0.832172
0.614548	-1.59934	2.63537
0.716786	-2.66335	1.06201
0.803907	2.03642	2.10358
0.860784	0.299315	2.87641
0.998383	-0.683251	2.75139
1.05873	0.53293	-2.74131
1.13411	1.20293	2.54659
1.15076	-2.27777	-1.49085
1.34032	2.51303	-1.05193
1.38678	-2.1258	1.57401
1.49434	-1.36947	2.21929
1.71395	1.68243	1.88791
1.72873	1.07048	-2.22931
-0.0692365	-0.986574	-2.93324
1.83629	1.82682	-1.58403
1.86632	0.0879174	-2.35433
1.9232	-1.64919	-1.5815
0.703208	-0.357996	-3.0239
2.14792	2.06802	-0.664949
2.15923	-1.49722	1.48335
2.19652	-0.745578	-1.91132
2.37883	1.55468	1.15197
0.260963	-1.82007	-2.49024
2.5446	1.70196	0.176865
2.5932	-1.11163	-1.06951
1.5108	-0.803008	-2.63692
2.73907	-1.01771	0.824675
2.8748	0.868466	0.619871
1.23748	-1.70662	-2.3071
2.90483	-0.870432	-0.150431
3.01239	-0.114101	0.494854
