-0.16246	-2.1180	1.2760
-0.16246	2.1180	1.2760
0.16246	-2.1180	-1.2760
0.16246	2.1180	-1.2760
-0.26287	-0.80902	-2.3274
-0.26287	-2.4271	-0.42533
-0.26287	0.80902	-2.3274
-0.26287	2.4271	-0.42533
0.26287	-0.80902	2.3274
0.26287	-2.4271	0.42533
0.26287	0.80902	2.3274
0.26287	2.4271	0.42533
0.68819	-0.50000	-2.3274
0.68819	0.50000	-2.3274
1.2139	-2.1180	0.42533
1.2139	2.1180	0.42533
-2.0646	-0.50000	1.2760
-2.0646	0.50000	1.2760
-1.3764	-1.0000	1.8017
-1.3764	1.0000	1.8017
-1.3764	-1.6180	-1.2760
-1.3764	1.6180	-1.2760
-0.68819	-0.50000	2.3274
-0.68819	0.50000	2.3274
1.3764	-1.0000	-1.8017
1.3764	1.0000	-1.8017
1.3764	-1.6180	1.2760
1.3764	1.6180	1.2760
-1.7013	0	-1.8017
1.7013	0	1.8017
-1.2139	-2.1180	-0.42533
-1.2139	2.1180	-0.42533
-1.9642	-0.80902	-1.2760
-1.9642	0.80902	-1.2760
2.0646	-0.50000	-1.2760
2.0646	0.50000	-1.2760
2.2270	-1.0000	-0.42533
2.2270	1.0000	-0.42533
2.3895	-0.50000	0.42533
2.3895	0.50000	0.42533
-1.1135	-1.8090	1.2760
-1.1135	1.8090	1.2760
1.1135	-1.8090	-1.2760
1.1135	1.8090	-1.2760
-2.3895	-0.50000	-0.42533
-2.3895	0.50000	-0.42533
-1.6392	-1.8090	0.42533
-1.6392	1.8090	0.42533
1.6392	-1.8090	-0.42533
1.6392	1.8090	-0.42533
1.9642	-0.80902	1.2760
1.9642	0.80902	1.2760
0.85065	0	2.3274
-2.2270	-1.0000	0.42533
-2.2270	1.0000	0.42533
-0.85065	0	-2.3274
-0.52573	-1.6180	-1.8017
-0.52573	1.6180	-1.8017
0.52573	-1.6180	1.8017
0.52573	1.6180	1.8017
