-0.95896	0	1.2553
1.3764	0	0.68819
0	0	1.5388
-1.1135	-0.80902	0.68819
-1.1135	0.80902	0.68819
0	0	-1.5388
0.42533	-1.3090	0.68819
0.42533	1.3090	0.68819
-0.29633	-0.91202	1.2553
-0.29633	0.91202	1.2553
0.77581	0.56366	1.2553
0.77581	-0.56366	1.2553
0.95896	0	-1.2553
0.29633	-0.91202	-1.2553
0.29633	0.91202	-1.2553
-0.77581	0.56366	-1.2553
-0.77581	-0.56366	-1.2553
1.2553	-0.91202	0.29633
-0.47948	-1.4757	0.29633
1.2553	0.91202	0.29633
-0.47948	1.4757	0.29633
-1.5516	0	0.29633
1.5516	0	-0.29633
0.47948	-1.4757	-0.29633
0.47948	1.4757	-0.29633
-1.2553	-0.91202	-0.29633
-1.2553	0.91202	-0.29633
1.1135	-0.80902	-0.68819
-1.3764	0	-0.68819
1.1135	0.80902	-0.68819
-0.42533	-1.3090	-0.68819
-0.42533	1.3090	-0.68819
