-2.0502	-0.64303	0.17539
2.0502	-0.64303	-0.17539
-1.6451	0.64303	1.2361
1.6451	0.64303	-1.2361
-2.0928	0.33092	0.39813
2.0928	0.33092	-0.39813
-1.3330	1.6469	-0.39813
1.3330	1.6469	0.39813
-1.8253	-0.33092	1.0984
1.8253	-0.33092	-1.0984
-0.62605	1.7462	-1.0984
0.62605	1.7462	1.0984
-1.0622	1.4540	1.1854
1.0622	1.4540	-1.1854
-1.9321	0.84755	-0.44288
1.9321	0.84755	0.44288
-1.1449	-0.84755	1.6182
1.1449	-0.84755	-1.6182
-1.5820	-1.4540	-0.17539
1.5820	-1.4540	0.17539
-1.0574	0.37482	-1.8409
1.0574	0.37482	1.8409
-0.43914	-0.37482	-2.0771
0.43914	-0.37482	2.0771
-1.5624	-1.2495	0.80327
1.5624	-1.2495	-0.80327
-1.8633	-0.72834	-0.80327
1.8633	-0.72834	0.80327
-1.7001	1.2495	0.44288
1.7001	1.2495	-0.44288
-0.72811	-1.6469	1.1854
0.72811	-1.6469	-1.1854
-0.26565	-1.7462	-1.2361
0.26565	-1.7462	1.2361
-0.75979	-1.9778	-0.39813
0.75979	-1.9778	0.39813
-1.1992	-1.4153	-1.0984
1.1992	-1.4153	1.0984
-1.7903	0.19289	-1.1854
1.7903	0.19289	1.1854
-1.3064	-0.56772	-1.6182
1.3064	-0.56772	1.6182
-0.85331	0.72834	1.8409
0.85331	0.72834	-1.8409
-1.3794	1.1032	-1.2361
1.3794	1.1032	1.2361
-0.10504	0.56772	-2.0771
0.10504	0.56772	2.0771
-0.46823	2.0971	-0.17539
0.46823	2.0971	0.17539
-0.30090	1.9778	0.80327
0.30090	1.9778	-0.80327
-0.16156	1.4153	1.6182
0.16156	1.4153	-1.6182
-0.54417	-0.19289	2.0771
0.54417	-0.19289	-2.0771
-0.23207	-2.0971	0.44288
0.23207	-2.0971	-0.44288
-0.20410	-1.1032	1.8409
0.20410	-1.1032	-1.8409
