-2.19877	0.279548	0.270815
-2.13821	-0.16884	-0.620971
-2.10446	-0.714504	0.216352
-1.91265	1.14328	-0.144039
-1.85803	0.260376	1.21078
-1.8521	0.694892	-1.03583
-1.76372	-0.733677	1.15632
-1.6995	-0.913518	-1.12395
-1.66574	-1.45918	-0.286624
-1.39509	1.65792	0.539531
-1.36133	1.11226	1.37685
-1.35539	1.54678	-0.869749
-1.24616	-0.219033	1.83989
-1.23655	0.48403	-1.79519
-1.14224	-0.510022	-1.84966
-1.11442	-1.4902	1.23427
-1.05387	-1.93859	0.342484
-0.905507	-1.4077	-1.478
-0.871751	-1.95337	-0.640681
-0.837828	2.06142	-0.186179
-0.749455	0.63285	2.00596
-0.739848	1.33591	-1.62912
-0.641786	1.77991	1.1858
-0.596858	-0.97556	1.91784
-0.301134	0.591236	-2.13209
-0.206824	-0.402816	-2.18656
-0.158144	-1.72024	1.41486
-0.0975894	-2.16862	0.523079
-0.0845281	2.1834	0.460087
-0.0299108	1.3005	1.8149
0.0299108	-1.3005	-1.8149
0.084528	-2.1834	-0.460087
0.0975893	2.16862	-0.523079
0.158144	1.72024	-1.41486
0.206824	0.402816	2.18656
0.301134	-0.591236	2.13209
0.596858	0.97556	-1.91784
0.641786	-1.77991	-1.1858
0.739848	-1.33591	1.62912
0.749455	-0.63285	-2.00596
0.837828	-2.06142	0.186179
0.871751	1.95337	0.640681
0.905506	1.4077	1.478
1.05387	1.93859	-0.342484
1.11442	1.4902	-1.23427
1.14224	0.510022	1.84966
1.23655	-0.48403	1.79519
1.24616	0.219033	-1.83989
1.35539	-1.54678	0.869749
1.36133	-1.11226	-1.37685
1.39509	-1.65792	-0.539531
1.66574	1.45918	0.286624
1.6995	0.913518	1.12395
1.76372	0.733677	-1.15632
1.8521	-0.694892	1.03583
1.85803	-0.260376	-1.21078
1.91265	-1.14328	0.144039
2.10446	0.714505	-0.216352
2.13821	0.16884	0.620971
2.19877	-0.279548	-0.270815
