-2.15774	-0.37453	-0.404687
-2.05966	0.620523	-0.420518
-2.01233	-0.684467	0.534885
-1.85363	0.925562	0.509269
-1.82438	0.119034	1.09974
-1.8008	-0.424553	-1.33748
-1.77155	-1.23108	-0.747004
-1.70272	0.570499	-1.35331
-1.62615	-1.54102	0.192568
-1.51477	1.374	-0.788451
-1.42012	-1.23598	1.12236
-1.30875	1.67904	0.141336
-1.30586	0.937927	1.3458
-1.23217	-0.432479	1.68721
-1.07786	-0.81543	-1.90719
-1.04861	-1.62196	-1.31672
-0.919164	0.794598	-1.9328
-0.813339	-2.12345	0.203543
-0.760975	1.6914	0.977872
-0.731216	1.5981	-1.36795
-0.713649	0.386414	1.93328
-0.607314	-1.81841	1.13333
-0.53298	-0.0619533	-2.27512
-0.456404	-2.17347	-0.729246
-0.39786	2.09166	0.13648
-0.303207	-0.518318	2.04729
-0.0409249	2.04164	-0.796309
-0.00827528	1.20722	-1.93766
0.0829773	-1.37487	1.70497
0.115627	-2.20929	0.563618
0.167991	1.60557	1.33795
0.19724	0.799037	1.92842
0.377909	0.35067	-2.27998
0.472562	-2.25931	-0.369171
0.531106	2.00582	0.496555
0.607682	-0.105694	2.04243
0.682016	1.65076	-1.36602
0.805918	-1.76575	1.13526
0.888041	1.9558	-0.436234
0.993866	-0.962246	1.70011
1.12332	1.45431	1.08403
1.15257	0.647783	1.6745
1.30687	0.264832	-1.9199
1.38345	-1.84669	-0.374027
1.49482	1.06833	-1.35505
1.58948	-1.54165	0.555761
1.70085	1.37337	-0.425259
1.77742	-0.738147	1.12062
1.84626	1.06343	0.514313
1.87551	0.256906	1.10478
1.89908	-0.286681	-1.33243
1.92833	-1.09321	-0.74196
2.08703	0.516819	-0.767576
2.13436	-0.78817	0.187828
2.23244	0.206882	0.171996
