-1.0000	-1.3090	-3.4271
-1.0000	-1.3090	3.4271
-1.0000	1.3090	-3.4271
-1.0000	1.3090	3.4271
-0.50000	-0.50000	-3.7361
-0.50000	-0.50000	3.7361
-0.50000	0.50000	-3.7361
-0.50000	0.50000	3.7361
-0.50000	-3.7361	-0.50000
-0.50000	-3.7361	0.50000
-0.50000	-2.1180	-3.1180
-0.50000	-2.1180	3.1180
-0.50000	3.7361	-0.50000
-0.50000	3.7361	0.50000
-0.50000	2.1180	-3.1180
-0.50000	2.1180	3.1180
0.50000	-0.50000	-3.7361
0.50000	-0.50000	3.7361
0.50000	0.50000	-3.7361
0.50000	0.50000	3.7361
0.50000	-3.7361	-0.50000
0.50000	-3.7361	0.50000
0.50000	-2.1180	-3.1180
0.50000	-2.1180	3.1180
0.50000	3.7361	-0.50000
0.50000	3.7361	0.50000
0.50000	2.1180	-3.1180
0.50000	2.1180	3.1180
1.0000	-1.3090	-3.4271
1.0000	-1.3090	3.4271
1.0000	1.3090	-3.4271
1.0000	1.3090	3.4271
-3.4271	-1.0000	-1.3090
-3.4271	-1.0000	1.3090
-3.4271	1.0000	-1.3090
-3.4271	1.0000	1.3090
-2.9271	-1.8090	-1.6180
-2.9271	-1.8090	1.6180
-2.9271	1.8090	-1.6180
-2.9271	1.8090	1.6180
-1.8090	-1.6180	-2.9271
-1.8090	-1.6180	2.9271
-1.8090	1.6180	-2.9271
-1.8090	1.6180	2.9271
-1.3090	-3.4271	-1.0000
-1.3090	-3.4271	1.0000
-1.3090	-2.4271	-2.6180
-1.3090	-2.4271	2.6180
-1.3090	2.4271	-2.6180
-1.3090	2.4271	2.6180
-1.3090	3.4271	-1.0000
-1.3090	3.4271	1.0000
-2.6180	-1.3090	-2.4271
-2.6180	-1.3090	2.4271
-2.6180	1.3090	-2.4271
-2.6180	1.3090	2.4271
-3.7361	-0.50000	-0.50000
-3.7361	-0.50000	0.50000
-3.7361	0.50000	-0.50000
-3.7361	0.50000	0.50000
-1.6180	-2.9271	-1.8090
-1.6180	-2.9271	1.8090
-1.6180	2.9271	-1.8090
-1.6180	2.9271	1.8090
-3.1180	-0.50000	-2.1180
-3.1180	-0.50000	2.1180
-3.1180	0.50000	-2.1180
-3.1180	0.50000	2.1180
-2.1180	-3.1180	-0.50000
-2.1180	-3.1180	0.50000
-2.1180	3.1180	-0.50000
-2.1180	3.1180	0.50000
-2.4271	-2.6180	-1.3090
-2.4271	-2.6180	1.3090
-2.4271	2.6180	-1.3090
-2.4271	2.6180	1.3090
1.6180	-2.9271	-1.8090
1.6180	-2.9271	1.8090
1.6180	2.9271	-1.8090
1.6180	2.9271	1.8090
2.4271	-2.6180	-1.3090
2.4271	-2.6180	1.3090
2.4271	2.6180	-1.3090
2.4271	2.6180	1.3090
3.7361	-0.50000	-0.50000
3.7361	-0.50000	0.50000
3.7361	0.50000	-0.50000
3.7361	0.50000	0.50000
2.1180	-3.1180	-0.50000
2.1180	-3.1180	0.50000
2.1180	3.1180	-0.50000
2.1180	3.1180	0.50000
1.3090	-3.4271	-1.0000
1.3090	-3.4271	1.0000
1.3090	-2.4271	-2.6180
1.3090	-2.4271	2.6180
1.3090	2.4271	-2.6180
1.3090	2.4271	2.6180
1.3090	3.4271	-1.0000
1.3090	3.4271	1.0000
2.6180	-1.3090	-2.4271
2.6180	-1.3090	2.4271
2.6180	1.3090	-2.4271
2.6180	1.3090	2.4271
3.1180	-0.50000	-2.1180
3.1180	-0.50000	2.1180
3.1180	0.50000	-2.1180
3.1180	0.50000	2.1180
1.8090	-1.6180	-2.9271
1.8090	-1.6180	2.9271
1.8090	1.6180	-2.9271
1.8090	1.6180	2.9271
2.9271	-1.8090	-1.6180
2.9271	-1.8090	1.6180
2.9271	1.8090	-1.6180
2.9271	1.8090	1.6180
3.4271	-1.0000	-1.3090
3.4271	-1.0000	1.3090
3.4271	1.0000	-1.3090
3.4271	1.0000	1.3090
